height,shoulder_width,hip_width,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,height_width_ratio,shoulder_to_hip_ratio,person_name
40.80331116914749,8.491802215576172,0.6364059448242188,15.449364173005591,17.101082747534992,40.00371257726353,30.427164861567103,4.805023731511741,13.343373493975903,Ganesan
36.59375846385956,7.330741882324219,0.758514404296875,14.730047517485948,17.815790430394472,39.67232412413613,29.96569155138473,4.991821980813962,9.664604707302354,Ganesan
29.832451343536377,7.209548950195312,0.7598876953125,14.601479094093154,19.141521813772933,40.27344304580773,28.413905329748545,4.13790814787771,9.48765060240964,Ganesan
26.45405888557434,7.167491912841797,0.5984115600585938,13.928999002597932,18.96956871766692,40.20130610404863,24.798108641518503,3.690839028109308,11.977529164276152,Ganesan
26.44981026649475,5.745162963867188,1.74041748046875,12.781151942301062,12.853803188833492,43.05129414775177,23.42106503296946,4.603839861957691,3.301025775907417,Ganesan
28.35335254669189,4.109630584716797,2.332191467285156,12.98600785102954,10.437206756350198,44.62603674125942,24.14650132612751,6.899246042243912,1.7621325874674911,Ganesan
28.366034030914307,3.686199188232422,2.644615173339844,13.38593558652306,9.987605444532308,45.45623843777948,26.00717285416377,7.695198382515018,1.3938508806092864,Ganesan
28.24559211730957,3.065185546875,3.998451232910156,12.570780276159786,8.15515299154434,45.18564463759808,30.082810547834963,9.214969758064516,0.7665932053006669,Ganesan
27.601958513259888,3.1051254272460938,4.031181335449219,10.97422336438943,7.984692270955368,67.48991734576478,54.49350761340519,8.889160570154424,0.7702767920511001,Ganesan
29.27728235721588,3.3603286743164062,3.2480621337890625,9.97992023806239,6.869159468172666,75.80854250333573,87.7679140363497,8.712624625378877,1.0345641603833415,Ganesan
31.24384582042694,4.544048309326172,2.4551010131835938,9.18873775956412,6.052407731644859,80.61849238579481,55.90357408099143,6.875773251860527,1.8508600195776808,Ganesan
30.303967595100403,6.182498931884766,0.9987258911132812,8.108058622155536,5.761638053483609,81.90606982619066,68.21105423853443,4.901572637370774,6.190386157900767,Ganesan
30.40230542421341,6.772899627685547,0.8588790893554688,8.022113518438582,5.761155074750063,81.94122712248301,91.5491366334316,4.488816769104043,7.885742838107928,Ganesan
31.11649990081787,8.781452178955078,0.6557464599609375,7.270328454255112,4.571938008836968,79.75393706228007,151.79919983276378,3.543434419125936,13.39153577661431,Ganesan
76.02493464946747,15.052928924560549,1.70928955078125,14.787581163115826,2.088496173077322,40.113155375339176,29.252264514488168,5.050507780278178,8.806541242635245,Ganesan
73.6549374461174,12.88799285888672,1.1358261108398438,15.942849830465416,4.747451991507576,40.56109045652179,31.632434331348136,5.715004520298889,11.346801007556676,Ganesan
67.31347113847733,11.281700134277344,0.932464599609375,16.344602359934363,7.39785754208618,40.28799797197372,31.10444123858719,5.966607012887879,12.098797250859109,Ganesan
59.77280795574188,9.983024597167969,0.8148193359375,16.614202299301876,10.821594302029856,39.68277481377749,32.39902286108235,5.987444724186948,12.251825842696627,Ganesan
53.80805253982544,8.955402374267578,0.8150482177734375,16.296506678664546,12.901313502337086,40.04342048619505,31.058166954716864,6.008446107841822,10.987573715248526,Ganesan
40.80331116914749,8.491802215576172,0.6364059448242188,15.449364173005591,17.101082747534992,40.00371257726353,30.427164861567103,4.805023731511741,13.343373493975903,Ganesan
36.59375846385956,7.330741882324219,0.758514404296875,14.730047517485948,17.815790430394472,39.67232412413613,29.96569155138473,4.991821980813962,9.664604707302354,Ganesan
29.832451343536377,7.209548950195312,0.7598876953125,14.601479094093154,19.141521813772933,40.27344304580773,28.413905329748545,4.13790814787771,9.48765060240964,Ganesan
26.45405888557434,7.167491912841797,0.5984115600585938,13.928999002597932,18.96956871766692,40.20130610404863,24.798108641518503,3.690839028109308,11.977529164276152,Ganesan
26.44981026649475,5.745162963867188,1.74041748046875,12.781151942301062,12.853803188833492,43.05129414775177,23.42106503296946,4.603839861957691,3.301025775907417,Ganesan
28.35335254669189,4.109630584716797,2.332191467285156,12.98600785102954,10.437206756350198,44.62603674125942,24.14650132612751,6.899246042243912,1.7621325874674911,Ganesan
28.366034030914307,3.686199188232422,2.644615173339844,13.38593558652306,9.987605444532308,45.45623843777948,26.00717285416377,7.695198382515018,1.3938508806092864,Ganesan
28.24559211730957,3.065185546875,3.998451232910156,12.570780276159786,8.15515299154434,45.18564463759808,30.082810547834963,9.214969758064516,0.7665932053006669,Ganesan
27.601958513259888,3.1051254272460938,4.031181335449219,10.97422336438943,7.984692270955368,67.48991734576478,54.49350761340519,8.889160570154424,0.7702767920511001,Ganesan
29.27728235721588,3.3603286743164062,3.2480621337890625,9.97992023806239,6.869159468172666,75.80854250333573,87.7679140363497,8.712624625378877,1.0345641603833415,Ganesan
31.24384582042694,4.544048309326172,2.4551010131835938,9.18873775956412,6.052407731644859,80.61849238579481,55.90357408099143,6.875773251860527,1.8508600195776808,Ganesan
30.303967595100403,6.182498931884766,0.9987258911132812,8.108058622155536,5.761638053483609,81.90606982619066,68.21105423853443,4.901572637370774,6.190386157900767,Ganesan
30.40230542421341,6.772899627685547,0.8588790893554688,8.022113518438582,5.761155074750063,81.94122712248301,91.5491366334316,4.488816769104043,7.885742838107928,Ganesan
31.11649990081787,8.781452178955078,0.6557464599609375,7.270328454255112,4.571938008836968,79.75393706228007,151.79919983276378,3.543434419125936,13.39153577661431,Ganesan
31.34771168231964,11.026840209960938,0.4854583740234375,6.28532983343212,3.0669756901479865,89.7689940101989,150.2634969432504,2.842855349803848,22.714285714285715,Ganesan
76.02493464946747,15.052928924560549,1.70928955078125,14.787581163115826,2.088496173077322,40.113155375339176,29.252264514488168,5.050507780278178,8.806541242635245,Ganesan
73.6549374461174,12.88799285888672,1.1358261108398438,15.942849830465416,4.747451991507576,40.56109045652179,31.632434331348136,5.715004520298889,11.346801007556676,Ganesan
67.31347113847733,11.281700134277344,0.932464599609375,16.344602359934363,7.39785754208618,40.28799797197372,31.10444123858719,5.966607012887879,12.098797250859109,Ganesan
59.77280795574188,9.983024597167969,0.8148193359375,16.614202299301876,10.821594302029856,39.68277481377749,32.39902286108235,5.987444724186948,12.251825842696627,Ganesan
53.80805253982544,8.955402374267578,0.8150482177734375,16.296506678664546,12.901313502337086,40.04342048619505,31.058166954716864,6.008446107841822,10.987573715248526,Ganesan
40.80331116914749,8.491802215576172,0.6364059448242188,15.449364173005591,17.101082747534992,40.00371257726353,30.427164861567103,4.805023731511741,13.343373493975903,Ganesan
36.59375846385956,7.330741882324219,0.758514404296875,14.730047517485948,17.815790430394472,39.67232412413613,29.96569155138473,4.991821980813962,9.664604707302354,Ganesan
29.832451343536377,7.209548950195312,0.7598876953125,14.601479094093154,19.141521813772933,40.27344304580773,28.413905329748545,4.13790814787771,9.48765060240964,Ganesan
26.45405888557434,7.167491912841797,0.5984115600585938,13.928999002597932,18.96956871766692,40.20130610404863,24.798108641518503,3.690839028109308,11.977529164276152,Ganesan
26.44981026649475,5.745162963867188,1.74041748046875,12.781151942301062,12.853803188833492,43.05129414775177,23.42106503296946,4.603839861957691,3.301025775907417,Ganesan
28.35335254669189,4.109630584716797,2.332191467285156,12.98600785102954,10.437206756350198,44.62603674125942,24.14650132612751,6.899246042243912,1.7621325874674911,Ganesan
28.366034030914307,3.686199188232422,2.644615173339844,13.38593558652306,9.987605444532308,45.45623843777948,26.00717285416377,7.695198382515018,1.3938508806092864,Ganesan
28.24559211730957,3.065185546875,3.998451232910156,12.570780276159786,8.15515299154434,45.18564463759808,30.082810547834963,9.214969758064516,0.7665932053006669,Ganesan
27.601958513259888,3.1051254272460938,4.031181335449219,10.97422336438943,7.984692270955368,67.48991734576478,54.49350761340519,8.889160570154424,0.7702767920511001,Ganesan
29.27728235721588,3.3603286743164062,3.2480621337890625,9.97992023806239,6.869159468172666,75.80854250333573,87.7679140363497,8.712624625378877,1.0345641603833415,Ganesan
31.24384582042694,4.544048309326172,2.4551010131835938,9.18873775956412,6.052407731644859,80.61849238579481,55.90357408099143,6.875773251860527,1.8508600195776808,Ganesan
30.303967595100403,6.182498931884766,0.9987258911132812,8.108058622155536,5.761638053483609,81.90606982619066,68.21105423853443,4.901572637370774,6.190386157900767,Ganesan
30.40230542421341,6.772899627685547,0.8588790893554688,8.022113518438582,5.761155074750063,81.94122712248301,91.5491366334316,4.488816769104043,7.885742838107928,Ganesan
31.11649990081787,8.781452178955078,0.6557464599609375,7.270328454255112,4.571938008836968,79.75393706228007,151.79919983276378,3.543434419125936,13.39153577661431,Ganesan
31.34771168231964,11.026840209960938,0.4854583740234375,6.28532983343212,3.0669756901479865,89.7689940101989,150.2634969432504,2.842855349803848,22.714285714285715,Ganesan
31.0091096162796,10.96904754638672,0.6352615356445312,5.5672850181216464,1.7793967023843469,125.50329422620392,139.75811234438518,2.826964646214358,17.26697892271663,Ganesan
76.02493464946747,15.052928924560549,1.70928955078125,14.787581163115826,2.088496173077322,40.113155375339176,29.252264514488168,5.050507780278178,8.806541242635245,Ganesan
73.6549374461174,12.88799285888672,1.1358261108398438,15.942849830465416,4.747451991507576,40.56109045652179,31.632434331348136,5.715004520298889,11.346801007556676,Ganesan
67.31347113847733,11.281700134277344,0.932464599609375,16.344602359934363,7.39785754208618,40.28799797197372,31.10444123858719,5.966607012887879,12.098797250859109,Ganesan
59.77280795574188,9.983024597167969,0.8148193359375,16.614202299301876,10.821594302029856,39.68277481377749,32.39902286108235,5.987444724186948,12.251825842696627,Ganesan
53.80805253982544,8.955402374267578,0.8150482177734375,16.296506678664546,12.901313502337086,40.04342048619505,31.058166954716864,6.008446107841822,10.987573715248526,Ganesan
40.80331116914749,8.491802215576172,0.6364059448242188,15.449364173005591,17.101082747534992,40.00371257726353,30.427164861567103,4.805023731511741,13.343373493975903,Ganesan
36.59375846385956,7.330741882324219,0.758514404296875,14.730047517485948,17.815790430394472,39.67232412413613,29.96569155138473,4.991821980813962,9.664604707302354,Ganesan
29.832451343536377,7.209548950195312,0.7598876953125,14.601479094093154,19.141521813772933,40.27344304580773,28.413905329748545,4.13790814787771,9.48765060240964,Ganesan
26.45405888557434,7.167491912841797,0.5984115600585938,13.928999002597932,18.96956871766692,40.20130610404863,24.798108641518503,3.690839028109308,11.977529164276152,Ganesan
26.44981026649475,5.745162963867188,1.74041748046875,12.781151942301062,12.853803188833492,43.05129414775177,23.42106503296946,4.603839861957691,3.301025775907417,Ganesan
28.35335254669189,4.109630584716797,2.332191467285156,12.98600785102954,10.437206756350198,44.62603674125942,24.14650132612751,6.899246042243912,1.7621325874674911,Ganesan
28.366034030914307,3.686199188232422,2.644615173339844,13.38593558652306,9.987605444532308,45.45623843777948,26.00717285416377,7.695198382515018,1.3938508806092864,Ganesan
28.24559211730957,3.065185546875,3.998451232910156,12.570780276159786,8.15515299154434,45.18564463759808,30.082810547834963,9.214969758064516,0.7665932053006669,Ganesan
27.601958513259888,3.1051254272460938,4.031181335449219,10.97422336438943,7.984692270955368,67.48991734576478,54.49350761340519,8.889160570154424,0.7702767920511001,Ganesan
29.27728235721588,3.3603286743164062,3.2480621337890625,9.97992023806239,6.869159468172666,75.80854250333573,87.7679140363497,8.712624625378877,1.0345641603833415,Ganesan
31.24384582042694,4.544048309326172,2.4551010131835938,9.18873775956412,6.052407731644859,80.61849238579481,55.90357408099143,6.875773251860527,1.8508600195776808,Ganesan
30.303967595100403,6.182498931884766,0.9987258911132812,8.108058622155536,5.761638053483609,81.90606982619066,68.21105423853443,4.901572637370774,6.190386157900767,Ganesan
30.40230542421341,6.772899627685547,0.8588790893554688,8.022113518438582,5.761155074750063,81.94122712248301,91.5491366334316,4.488816769104043,7.885742838107928,Ganesan
31.11649990081787,8.781452178955078,0.6557464599609375,7.270328454255112,4.571938008836968,79.75393706228007,151.79919983276378,3.543434419125936,13.39153577661431,Ganesan
31.34771168231964,11.026840209960938,0.4854583740234375,6.28532983343212,3.0669756901479865,89.7689940101989,150.2634969432504,2.842855349803848,22.714285714285715,Ganesan
31.0091096162796,10.96904754638672,0.6352615356445312,5.5672850181216464,1.7793967023843469,125.50329422620392,139.75811234438518,2.826964646214358,17.26697892271663,Ganesan
30.40836453437805,10.933284759521484,0.711822509765625,5.291174906264313,2.075233903415539,102.88738283793536,132.94889516385385,2.781265210155281,15.359565916398711,Ganesan
76.02493464946747,15.052928924560549,1.70928955078125,14.787581163115826,2.088496173077322,40.113155375339176,29.252264514488168,5.050507780278178,8.806541242635245,Ganesan
73.6549374461174,12.88799285888672,1.1358261108398438,15.942849830465416,4.747451991507576,40.56109045652179,31.632434331348136,5.715004520298889,11.346801007556676,Ganesan
67.31347113847733,11.281700134277344,0.932464599609375,16.344602359934363,7.39785754208618,40.28799797197372,31.10444123858719,5.966607012887879,12.098797250859109,Ganesan
59.77280795574188,9.983024597167969,0.8148193359375,16.614202299301876,10.821594302029856,39.68277481377749,32.39902286108235,5.987444724186948,12.251825842696627,Ganesan
53.80805253982544,8.955402374267578,0.8150482177734375,16.296506678664546,12.901313502337086,40.04342048619505,31.058166954716864,6.008446107841822,10.987573715248526,Ganesan
40.80331116914749,8.491802215576172,0.6364059448242188,15.449364173005591,17.101082747534992,40.00371257726353,30.427164861567103,4.805023731511741,13.343373493975903,Ganesan
36.59375846385956,7.330741882324219,0.758514404296875,14.730047517485948,17.815790430394472,39.67232412413613,29.96569155138473,4.991821980813962,9.664604707302354,Ganesan
29.832451343536377,7.209548950195312,0.7598876953125,14.601479094093154,19.141521813772933,40.27344304580773,28.413905329748545,4.13790814787771,9.48765060240964,Ganesan
